hour_bucket,site,sessions,energy_kwh,mean_utilization,mean_charge_h,mean_energy_cost,capacity,station_utilization,occupancy_density,hour,dow,is_weekend,month,is_peak,lag1_sessions,lag24_sessions,roll3_sessions,lag1_util
2018-07-30 04:00:00-07:00,caltech,1.0,12.537,0.4666146797933522,3.9891666666666667,5.0,54,0.07387345679012346,0.018518518518518517,4,0,0,7,0,0.0,0.0,0.3333333333333333,0.0
2018-07-30 05:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,5,0,0,7,0,1.0,0.0,0.3333333333333333,0.07387345679012346
2018-07-30 06:00:00-07:00,caltech,1.0,4.729,0.1939480445332572,0.9436111111111111,7.0,54,0.017474279835390946,0.018518518518518517,6,0,0,7,0,0.0,0.0,0.6666666666666666,0.0
2018-07-30 07:00:00-07:00,caltech,3.0,31.983999999999998,0.47780337615689566,4.918888888888889,7.0,54,0.2732716049382716,0.05555555555555555,7,0,0,7,0,1.0,0.0,1.3333333333333333,0.017474279835390946
2018-07-30 08:00:00-07:00,caltech,14.0,166.634596176817,0.738936044917957,5.41109126984127,7.0,54,1.0,0.25925925925925924,8,0,0,7,1,3.0,1.0,6.0,0.2732716049382716
2018-07-30 09:00:00-07:00,caltech,14.0,105.838,0.7749750874181756,4.67813492063492,7.0,54,1.0,0.25925925925925924,9,0,0,7,1,14.0,2.0,10.333333333333334,1.0
2018-07-30 10:00:00-07:00,caltech,5.0,74.22,0.7564014105096515,5.839,7.0,54,0.5406481481481481,0.09259259259259259,10,0,0,7,1,14.0,4.0,11.0,1.0
2018-07-30 11:00:00-07:00,caltech,2.0,18.372,0.6523467354893699,3.626388888888889,7.0,54,0.13431069958847738,0.037037037037037035,11,0,0,7,1,5.0,1.0,7.0,0.5406481481481481
2018-07-30 12:00:00-07:00,caltech,5.0,44.126000000000005,0.7338496810628058,3.387888888888889,7.0,54,0.3136934156378601,0.09259259259259259,12,0,0,7,1,2.0,3.0,4.0,0.13431069958847738
2018-07-30 13:00:00-07:00,caltech,2.0,13.634,0.6813813721150819,3.373333333333333,7.0,54,0.12493827160493826,0.037037037037037035,13,0,0,7,1,5.0,2.0,3.0,0.3136934156378601
2018-07-30 14:00:00-07:00,caltech,1.0,4.908,0.5901454797367509,1.8930555555555555,7.0,54,0.03505658436213992,0.018518518518518517,14,0,0,7,1,2.0,2.0,2.6666666666666665,0.12493827160493826
2018-07-30 15:00:00-07:00,caltech,2.0,16.034,0.9981456368145414,1.3290277777777777,7.0,54,0.049223251028806585,0.037037037037037035,15,0,0,7,1,1.0,3.0,1.6666666666666667,0.03505658436213992
2018-07-30 16:00:00-07:00,caltech,6.0,44.919,0.7423426611708845,2.86875,7.0,54,0.31875,0.1111111111111111,16,0,0,7,1,2.0,3.0,3.0,0.049223251028806585
2018-07-30 17:00:00-07:00,caltech,3.0,22.417,0.9924854090967251,2.0571296296296295,9.0,54,0.1142849794238683,0.05555555555555555,17,0,0,7,1,6.0,6.0,3.6666666666666665,0.31875
2018-07-30 18:00:00-07:00,caltech,4.0,30.298000000000002,0.9007859997416479,1.5160416666666667,9.0,54,0.11229938271604939,0.07407407407407407,18,0,0,7,0,3.0,6.0,4.333333333333333,0.1142849794238683
2018-07-30 19:00:00-07:00,caltech,3.0,31.183,0.6402215056709061,2.04,9.0,54,0.11333333333333334,0.05555555555555555,19,0,0,7,0,4.0,2.0,3.3333333333333335,0.11229938271604939
2018-07-30 20:00:00-07:00,caltech,3.0,48.786,0.7202529050337998,4.700740740740741,9.0,54,0.2611522633744856,0.05555555555555555,20,0,0,7,0,3.0,3.0,3.3333333333333335,0.11333333333333334
2018-07-30 21:00:00-07:00,caltech,3.0,18.825000000000003,0.8632037773521911,1.473888888888889,9.0,54,0.08188271604938271,0.05555555555555555,21,0,0,7,0,3.0,3.0,3.0,0.2611522633744856
2018-07-30 22:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,22,0,0,7,0,3.0,1.0,2.0,0.08188271604938271
2018-07-30 23:00:00-07:00,caltech,1.0,15.212,0.9990382765916523,4.328333333333333,7.0,54,0.08015432098765432,0.018518518518518517,23,0,0,7,0,0.0,1.0,1.3333333333333333,0.0
2018-07-31 00:00:00-07:00,caltech,1.0,1.624,0.246134817563389,0.6633333333333333,5.0,54,0.01228395061728395,0.018518518518518517,0,1,0,7,0,1.0,0.0,0.6666666666666666,0.08015432098765432
2018-07-31 01:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,1,1,0,7,0,1.0,0.0,0.6666666666666666,0.01228395061728395
2018-07-31 02:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,2,1,0,7,0,0.0,0.0,0.3333333333333333,0.0
2018-07-31 03:00:00-07:00,caltech,1.0,0.5081750298685943,0.9996576514892159,2.433333333333333,5.0,54,0.04506172839506172,0.018518518518518517,3,1,0,7,0,0.0,0.0,0.3333333333333333,0.0
2018-07-31 04:00:00-07:00,caltech,1.0,12.274,0.45954213220851986,3.9644444444444447,5.0,54,0.0734156378600823,0.018518518518518517,4,1,0,7,0,1.0,1.0,0.6666666666666666,0.04506172839506172
2018-07-31 05:00:00-07:00,caltech,1.0,1.42,0.29593810444874274,0.4675,5.0,54,0.008657407407407407,0.018518518518518517,5,1,0,7,0,1.0,0.0,1.0,0.0734156378600823
2018-07-31 06:00:00-07:00,caltech,2.0,18.388,0.5929774746797929,5.129444444444444,7.0,54,0.18997942386831276,0.037037037037037035,6,1,0,7,0,1.0,1.0,1.3333333333333333,0.008657407407407407
2018-07-31 07:00:00-07:00,caltech,4.0,36.432,0.5164178169241094,3.2626388888888886,7.0,54,0.24167695473251027,0.07407407407407407,7,1,0,7,0,2.0,3.0,2.3333333333333335,0.18997942386831276
2018-07-31 08:00:00-07:00,caltech,16.0,133.893,0.645546213174637,4.249618055555556,7.0,54,1.0,0.2962962962962963,8,1,0,7,1,4.0,14.0,7.333333333333333,0.24167695473251027
2018-07-31 09:00:00-07:00,caltech,10.0,92.827,0.9243460239955622,4.458083333333333,7.0,54,0.8255709876543209,0.18518518518518517,9,1,0,7,1,16.0,14.0,10.0,1.0
2018-07-31 10:00:00-07:00,caltech,6.0,65.348,0.8321617550500386,5.454166666666667,7.0,54,0.6060185185185185,0.1111111111111111,10,1,0,7,1,10.0,5.0,10.666666666666666,0.8255709876543209
2018-07-31 11:00:00-07:00,caltech,4.0,26.124000000000002,0.6228766715915404,3.8338194444444444,7.0,54,0.2839866255144033,0.07407407407407407,11,1,0,7,1,6.0,2.0,6.666666666666667,0.6060185185185185
2018-07-31 12:00:00-07:00,caltech,3.0,21.093999999999998,0.9426130763782433,3.8388888888888886,7.0,54,0.21327160493827158,0.05555555555555555,12,1,0,7,1,4.0,5.0,4.333333333333333,0.2839866255144033
2018-07-31 13:00:00-07:00,caltech,4.0,22.727999999999998,0.9780102450658037,2.4080555555555554,7.0,54,0.1783744855967078,0.07407407407407407,13,1,0,7,1,3.0,2.0,3.6666666666666665,0.21327160493827158
2018-07-31 14:00:00-07:00,caltech,1.0,12.973,0.9996725820182046,4.240555555555556,7.0,54,0.07852880658436215,0.018518518518518517,14,1,0,7,1,4.0,1.0,2.6666666666666665,0.1783744855967078
2018-07-31 15:00:00-07:00,caltech,4.0,26.744,0.7622546700977295,2.065625,7.0,54,0.15300925925925923,0.07407407407407407,15,1,0,7,1,1.0,2.0,3.0,0.07852880658436215
2018-07-31 16:00:00-07:00,caltech,5.0,33.176,0.7436098961716017,2.3066666666666666,7.0,54,0.21358024691358024,0.09259259259259259,16,1,0,7,1,4.0,6.0,3.3333333333333335,0.15300925925925923
2018-07-31 17:00:00-07:00,caltech,5.0,37.679,0.8652974987848452,3.3305555555555557,9.0,54,0.30838477366255146,0.09259259259259259,17,1,0,7,1,5.0,3.0,4.666666666666667,0.21358024691358024
2018-07-31 18:00:00-07:00,caltech,4.0,26.820999999999998,0.8110736609381077,2.984375,9.0,54,0.22106481481481483,0.07407407407407407,18,1,0,7,0,5.0,4.0,4.666666666666667,0.30838477366255146
2018-07-31 19:00:00-07:00,caltech,3.0,68.029,0.8445857650159256,4.223518518518518,9.0,54,0.23463991769547324,0.05555555555555555,19,1,0,7,0,4.0,3.0,4.0,0.22106481481481483
2018-07-31 20:00:00-07:00,caltech,4.0,37.557,0.6063205032726071,2.6166666666666667,9.0,54,0.19382716049382717,0.07407407407407407,20,1,0,7,0,3.0,3.0,3.6666666666666665,0.23463991769547324
2018-07-31 21:00:00-07:00,caltech,4.0,51.433,0.6602062369257221,2.4116666666666666,9.0,54,0.17864197530864198,0.07407407407407407,21,1,0,7,0,4.0,3.0,3.6666666666666665,0.19382716049382717
2018-07-31 22:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,22,1,0,7,0,4.0,0.0,2.6666666666666665,0.17864197530864198
2018-07-31 23:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,23,1,0,7,0,0.0,1.0,1.3333333333333333,0.0
2018-08-01 00:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,0,2,0,8,0,0.0,1.0,0.0,0.0
2018-08-01 01:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,1,2,0,8,0,0.0,0.0,0.0,0.0
2018-08-01 02:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,2,2,0,8,0,0.0,0.0,0.0,0.0
2018-08-01 03:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,3,2,0,8,0,0.0,1.0,0.0,0.0
2018-08-01 04:00:00-07:00,caltech,1.0,12.356,0.9997752303888514,4.942222222222222,5.0,54,0.09152263374485596,0.018518518518518517,4,2,0,8,0,0.0,1.0,0.3333333333333333,0.0
2018-08-01 05:00:00-07:00,caltech,0.0,0.0,0.0,0.0,7.0,54,0.0,0.0,5,2,0,8,0,1.0,1.0,0.3333333333333333,0.09152263374485596
2018-08-01 06:00:00-07:00,caltech,2.0,27.846,0.5669235919810837,4.109305555555555,7.0,54,0.15219650205761315,0.037037037037037035,6,2,0,8,0,0.0,2.0,1.0,0.0
2018-08-01 07:00:00-07:00,caltech,8.0,95.403,0.6817536915518175,5.5069791666666665,7.0,54,0.8158487654320987,0.14814814814814814,7,2,0,8,0,2.0,4.0,3.3333333333333335,0.15219650205761315
2018-08-01 08:00:00-07:00,caltech,14.0,110.498,0.6832543447965204,5.248234126984127,7.0,54,1.0,0.25925925925925924,8,2,0,8,1,8.0,16.0,8.0,0.8158487654320987
2018-08-01 09:00:00-07:00,caltech,11.0,107.86,0.7723232345528086,4.998914141414141,7.0,54,1.0,0.2037037037037037,9,2,0,8,1,14.0,10.0,11.0,1.0
